,movieId,title,year,u,desc_link,img_link,genres
247,282,"Time to Kill, A (1996)",13-Jul-1996,,"http://us.imdb.com/M/title-exact?Time%20to%20Kill,%20A%20(1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BZWQyYTM5ZjUtNDUwMS00OWEwLTgwMzctMGYyN2UzMThjNmVmXkEyXkFqcGdeQXVyNjc2MzA0NTM@..jpg,Drama
248,283,Emma (1996),02-Aug-1996,,http://us.imdb.com/M/title-exact?Emma%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BNmRiODUwODgtYzQ4Yi00ZDc4LWFkNWItZTNhMzUyNjQwMzJmXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg,Crime|Drama
249,285,Secrets & Lies (1996),04-Oct-1996,,http://us.imdb.com/M/title-exact?Secrets%20&%20Lies%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BY2QzMTIxNjItNGQyNy00MjQzLWJiYTItMzIyZjdkYjYyYjRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg,Drama|Horror
250,287,Marvin's Room (1996),18-Dec-1996,,http://us.imdb.com/M/title-exact?Marvin's%20Room%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BOTk0ZDk3YWItZDZlOC00Y2FiLTgxNzYtODZmYzdkYWVmNmRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Romance
251,288,Scream (1996),20-Dec-1996,,http://us.imdb.com/M/title-exact?Scream%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@..jpg,Action|Crime|Thriller
252,289,Evita (1996),25-Dec-1996,,http://us.imdb.com/M/title-exact?Evita%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMDNhZGZiMzYtNzkxNy00MGE0LWE4Y2QtOGIwOTM3ZmY5M2QwXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Comedy|Romance
253,290,Fierce Creatures (1997),10-Jan-1997,,http://us.imdb.com/M/title-exact?Fierce%20Creatures%20(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNzllMGM5ZjItZTlmZi00OGU5LTlmZWQtZWVkNDM2MjEzMzZhXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Crime|Drama
254,291,Absolute Power (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?Absolute%20Power%20(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNDFlNTZmOGYtYmE0ZC00OTE4LWI5YzctNmZmZDU3M2ZiMmI4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,Drama|Thriller
255,292,Rosewood (1997),21-Feb-1997,,http://us.imdb.com/M/title-exact?Rosewood%20(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYWNmZGM3NjUtOTgzYi00YjVmLTk4NGYtNGQ1Y2MwZjBkN2I3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Drama|Sci-Fi|Thriller
256,293,Donnie Brasco (1997),28-Feb-1997,,http://us.imdb.com/M/title-exact?Donnie%20Brasco%20(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYWQxOGQwY2QtMjcwMS00MDVhLTk3NDQtZjY0YzQ2OGRkNjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Crime|Drama|Thriller
257,294,Liar Liar (1997),21-Mar-1997,,http://us.imdb.com/Title?Liar+Liar+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYjZlYmJjYWYtZDM0NS00YmZlLWIyMTAtMDY5ZTNjZTgwMDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Romance
258,295,Breakdown (1997),02-May-1997,,http://us.imdb.com/M/title-exact?Breakdown%20%281997%29,https://images-na.ssl-images-amazon.com/images/M/MV5BZGQ0Yzc1Y2UtZTRhMi00NTI5LTkyZjgtNjVkZDc0ZGY4OTI2XkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,Comedy|Romance
259,296,"Promesse, La (1996)",16-May-1997,,http://us.imdb.com/M/title-exact?Promesse%2C%20La%20%281996%29,https://images-na.ssl-images-amazon.com/images/M/MV5BZGQyZmUzMjItM2VjZi00YTAyLWJlZmUtMDIxMzFkZTE0MmExXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Crime|Drama|Thriller
260,299,Hoodlum (1997),22-Aug-1997,,http://us.imdb.com/M/title-exact?Hoodlum+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3OTQ0NjM0M15BMl5BanBnXkFtZTcwNTMzNjIyMQ@@..jpg,Drama
261,300,Air Force One (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Air+Force+One+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYTk5NWE2ZjAtZmRmOS00ZGYzLWI5ZmUtMDcwODI0YWY0MTRlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@..jpg,Drama
262,301,In & Out (1997),19-Sep-1997,,http://us.imdb.com/Title?In+%26+Out+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNDZkMjVhZmItMmIyNC00OWYyLWFmZWQtMzIzZWZhY2QyMjZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama|Romance
263,302,L.A. Confidential (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Drama|Romance
264,303,Ulee's Gold (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Ulee%27s+Gold+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@..jpg,Action|Thriller|Western
265,304,Fly Away Home (1996),13-Sep-1996,,http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0OTE5MDQ0NTBeQTJeQWpwZ15BbWU4MDI5OTc3NTMx..jpg,Comedy|Drama
266,305,"Ice Storm, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ1NzI1MzgtYWM3ZC00YjdhLWE1ODAtMmU0YzQzYjY3MjNiXkEyXkFqcGdeQXVyNjk1Njg5NTA@..jpg,Comedy
267,306,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNDEyOGMxNjgtOGYzMi00NWUxLTg2NjgtOGQxNDBiYTFlYjI4XkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg,Drama
268,307,"Devil's Advocate, The (1997)",01-Jan-1997,,"http://us.imdb.com/M/title-exact?Devil's+Advocate,+The+(1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BM2M2MDJhMDgtMmJkYy00MTgzLTkyZTktODM5NzE1MWUyNDA4XkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,Drama
269,308,FairyTale: A True Story (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Fairytale:+A+True+Story+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BN2Y5NWUwZDgtOWNjNi00NzZlLWIzNWYtM2U2ZjMyM2MzODBkXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Comedy|Drama
270,309,Deceiver (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Liar+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMDk1NjQyM15BMl5BanBnXkFtZTgwODYzMzgwMzE@..jpg,Drama
271,312,Midnight in the Garden of Good and Evil (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Midnight+in+the+Garden+of+Good+and+Evil+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNDdlOGM3ODItNDUzZi00MTRlLTliMzUtYjE3ZGY0NzhkNDlkXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,Comedy
272,313,Titanic (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120338,https://images-na.ssl-images-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,Animation|Children
273,314,3 Ninjas: High Noon At Mega Mountain (1998),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-118539,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMjQxNTc5N15BMl5BanBnXkFtZTcwMTUwMzAzMQ@@..jpg,Children|Drama|Fantasy|Mystery
274,315,Apt Pupil (1998),23-Oct-1998,,http://us.imdb.com/Title?Apt+Pupil+(1998),https://images-na.ssl-images-amazon.com/images/M/MV5BMWEzMzkyZTQtNWRiZS00ODgzLTg4ZDgtOTIzZDc5ZTA2YjgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Drama|Thriller
275,316,As Good As It Gets (1997),23-Dec-1997,,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNWMxZTgzMWEtMTU0Zi00NDc5LWFkZjctMzUxNDIyNzZiMmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Adventure|Sci-Fi
276,317,In the Name of the Father (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?In%20the%20Name%20of%20the%20Father%20(1993),https://images-na.ssl-images-amazon.com/images/M/MV5BNjhhYTk3ZjEtZmFmNS00OTEwLWE3YWEtODJjYTg5YTA3Mzc5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg,Comedy|Drama|Fantasy
277,318,Schindler's List (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),https://images-na.ssl-images-amazon.com/images/M/MV5BNDE4OTMxMTctNmRhYy00NWE2LTg3YzItYTk3M2UwOTU5Njg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Crime|Drama
278,319,Everyone Says I Love You (1996),06-Dec-1996,,http://us.imdb.com/M/title-exact?Everyone%20Says%20I%20Love%20You%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BY2UwYzY1YjUtNmQxNS00MDIzLTkxMzktNTU5YTBiY2M5MWIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@..jpg,Comedy|Drama|Thriller
279,320,Paradise Lost: The Child Murders at Robin Hood Hills (1996),06-Dec-1996,,http://us.imdb.com/M/title-exact?Paradise%20Lost%3a%20The%20Child%20Murders%20at%20Robin%20Hood%20Hills%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BN2EzNWNlZGYtMjQ1YS00YTI4LThkYTctNjRjYzI1NDdmNjEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Film-Noir|Thriller
280,321,Mother (1996),25-Dec-1996,,http://us.imdb.com/M/title-exact?Mother%20(1996/I),https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0MTYxNDEyMl5BMl5BanBnXkFtZTcwNDM5ODIzMQ@@..jpg,Drama
281,322,Murder at 1600 (1997),18-Apr-1997,,http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BN2EyYTAyNjAtNGQ3MC00NTE0LThmNGItN2Q4MWY2YzMyYzczXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,Comedy|Drama
282,324,Lost Highway (1997),21-Feb-1997,,http://us.imdb.com/Title?Lost+Highway+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYWUxOWY4NDctMDFmMS00ZTQwLWExMGEtODg0ZWNhOTE5NzZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Drama
283,325,Crash (1996),21-Mar-1997,,http://us.imdb.com/M/title-exact?Crash%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMmEyZjM3YzctODRjOC00YjE0LWIyNmItOTFkNmQ5YTlkZTNkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,Comedy
284,326,G.I. Jane (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?G%2EI%2E+Jane+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYTJhOTY4M2EtNjA2Ny00YjBjLWE4MjItZjRiOTRhMGFjZmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama
285,327,Cop Land (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Cop+Land+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNmNhMzI0NmQtMzU1OS00NzQzLTg0NzctZDJkODZlMjU3OTc5XkEyXkFqcGdeQXVyNDc2NjEyMw@@..jpg,Action|Comedy|Sci-Fi
286,328,Conspiracy Theory (1997),08-Aug-1997,,http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ1MTYxMzA4OF5BMl5BanBnXkFtZTgwNjg2NTM1MTI@..jpg,Horror|Thriller
287,329,Desperate Measures (1998),30-Jan-1998,,http://us.imdb.com/Title?Desperate+Measures+(1998),https://images-na.ssl-images-amazon.com/images/M/MV5BMzk0MzBlODktMjJhMC00ZDMwLTk5MzktOTQwMTNiYWU2ZjA4XkEyXkFqcGdeQXVyNDkzNTM2ODg@..jpg,Adventure|Drama|Sci-Fi
288,330,187 (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?187+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNTJjNGE3M2MtYmJjNy00M2U1LTkzNTUtYmEyOTc0YjU5NjRhXkEyXkFqcGdeQXVyMjIzMTk4ODg@..jpg,Action|Crime|Horror
289,331,"Edge, The (1997)",26-Sep-1997,,http://us.imdb.com/M/title-exact?Edge%2C+The+(1997/I),https://images-na.ssl-images-amazon.com/images/M/MV5BOTU3MGE1OTgtM2YwNC00ODAyLTg3Y2YtYTM0NTc2ZTc3ZDFkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Drama
290,332,Kiss the Girls (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Kiss+the+Girls+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MWE1ZDYtNjNkYS00YjZmLWJkZjctOTYzYTVjMDFiN2M5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Horror|Sci-Fi
291,333,"Game, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Game%2C+The+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BZGVmMDNmYmEtNGQ2Mi00Y2ZhLThhZTYtYjE5YmQzMjZiZGMxXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,Comedy
292,334,U Turn (1997),01-Jan-1997,,http://us.imdb.com/Title?U+Turn+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BODc0Mjc5MDctNzg1Yi00OGY5LWE5Y2QtZDIyODZiYTgzM2IxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama
293,335,How to Be a Player (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?How+to+Be+a+Player+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNzQ3MjcyMV5BMl5BanBnXkFtZTcwOTI4MTU1MQ@@..jpg,Mystery|Thriller
294,336,Playing God (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Playing+God+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NDA0NjgyM15BMl5BanBnXkFtZTcwOTM5MzcxMQ@@..jpg,Drama|War
295,337,"House of Yes, The (1997)",01-Jan-1997,,"http://us.imdb.com/M/title-exact?House+of+Yes,+The+(1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@..jpg,Drama
296,338,Bean (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Bean+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYjU2YzY5NDEtM2M3NC00NGM0LTg3MmItNWQ1OWY2ZmNkZTU0XkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,Action|Sci-Fi|Thriller
297,339,Mad City (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Mad+City+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYmQ0MWU1MjUtMzgxZS00NTE5LWEwNzgtMzY0NDUwNzFmOTI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Romance
298,340,Boogie Nights (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Boogie+Nights+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzNzkwNjEyOF5BMl5BanBnXkFtZTgwOTY3Njc3NjE@..jpg,Adventure|Drama|War
299,341,Critical Care (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Critical+Care+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMjk5MzNhNGUtZjRmNS00Y2YyLThiZjYtODYzZDAyMDkxNWYzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,Drama
300,342,"Man Who Knew Too Little, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Man+Who+Knew+Too+Little%2C+The+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BZTA2OTNiZWQtNTBlNi00OGNjLTkzMzgtOTZiZDY2ZWIyNTY1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,Comedy
301,343,Alien: Resurrection (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Alien%3A+Resurrection+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BM2YxYmFjYWMtMzBmMC00MTVmLThhMjUtYWU5Yzg2OGQwZjE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Children
302,344,"Apostle, The (1997)",18-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118632,https://images-na.ssl-images-amazon.com/images/M/MV5BNGRkMDZlNGUtMzVmMC00Y2UyLTg0YTYtMjAzZmQ2NmQyNjg1XkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg,Comedy
303,345,Deconstructing Harry (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-118954,https://images-na.ssl-images-amazon.com/images/M/MV5BMDVjZWJiYzAtMWJkOS00ZDQzLTlkYTItYmMwMGE3YmY1MjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Drama
304,346,Jackie Brown (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119396,https://images-na.ssl-images-amazon.com/images/M/MV5BNmY5ODRmYTItNWU0Ni00MWE3LTgyYzUtYjZlN2Q5YTcyM2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Drama|Musical
305,347,Wag the Dog (1997),09-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120885,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0NTEyNzEwMF5BMl5BanBnXkFtZTgwNjcwNTcxMTE@..jpg,Drama|Film-Noir|Romance
306,348,Desperate Measures (1998),30-Jan-1998,,http://us.imdb.com/Title?Desperate+Measures+(1998),https://images-na.ssl-images-amazon.com/images/M/MV5BMzk0MzBlODktMjJhMC00ZDMwLTk5MzktOTQwMTNiYWU2ZjA4XkEyXkFqcGdeQXVyNDkzNTM2ODg@..jpg,Comedy
307,349,Hard Rain (1998),16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120696,https://images-na.ssl-images-amazon.com/images/M/MV5BZWVlYTJjNjEtNzY2Yy00YzA0LWEwMjMtOGFjNjIwYTk1ZDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Crime|Drama|Thriller
308,350,Fallen (1998),16-Jan-1998,,http://us.imdb.com/Title?Fallen+(1998),https://images-na.ssl-images-amazon.com/images/M/MV5BY2Q1OGI4ZGQtMzc3OS00YzIyLThhNWQtYWUxODc3NzU0YWQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama|Mystery|Thriller
309,351,"Prophecy II, The (1998)",16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-119959,https://images-na.ssl-images-amazon.com/images/M/MV5BMTJlYjQyM2UtMjZhYy00ZDBkLTk5ZGItN2E3MjI2NjJhODM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Drama|Romance
310,352,Spice World (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120185,https://images-na.ssl-images-amazon.com/images/M/MV5BYmZjZWQxN2UtYzdiYS00NTFmLTg0ZTItMjEwOTk5NDU1ZDM4XkEyXkFqcGdeQXVyNTM5NzI0NDY@..jpg,Comedy|Drama
311,353,Deep Rising (1998),30-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-118956,https://images-na.ssl-images-amazon.com/images/M/MV5BZWU3NTFjYjgtNmZhNi00YTU0LTg4YWQtZTI0YmVmYmExZjM2XkEyXkFqcGdeQXVyNDQwMTQ5ODk@..jpg,Action|Crime|Fantasy|Thriller
312,354,"Wedding Singer, The (1998)",13-Feb-1998,,http://us.imdb.com/M/title-exact?Wedding+Singer%2C+The+(1998),https://images-na.ssl-images-amazon.com/images/M/MV5BYjM5YTQ0ZGYtMWExZi00MTFmLTg0YjUtZDcyMGNiYzE5MmNmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama
313,355,Sphere (1998),13-Feb-1998,,http://us.imdb.com/M/title-exact?Sphere+(1998),https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMTBlM2UtNWE1Ni00ZDg4LTliODQtYTFhZWIwNTAyNTg3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Children|Comedy|Fantasy
314,356,"Client, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Client,%20The%20(1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BNGNjZWYwZGYtZWIxZC00OTYyLTllYTMtZWNiNmQ0YWUzMjkxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Drama|Romance|War
315,357,One Flew Over the Cuckoo's Nest (1975),01-Jan-1975,,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975),https://images-na.ssl-images-amazon.com/images/M/MV5BZjA0OWVhOTAtYWQxNi00YzNhLWI4ZjYtNjFjZTEyYjJlNDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Comedy|Romance
316,358,Spawn (1997),01-Aug-1997,,http://us.imdb.com/M/title-exact?Spawn+(1997/I),https://images-na.ssl-images-amazon.com/images/M/MV5BN2ZkMWFlODEtNzIyOC00NmU2LTg5MDQtYWQxY2UyYmQxZGJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama
317,360,Wonderland (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Wonderland+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BODNkZTBhZmUtNWIzYy00MTg4LWEwNGQtN2VlNDQyOTY2NmY1XkEyXkFqcGdeQXVyMzIzODM1NQ@@..jpg,Action|Comedy
318,361,Incognito (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Incognito+(1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNTQ3MjA1OV5BMl5BanBnXkFtZTcwODUwNTMyMQ@@..jpg,Comedy|Drama|Romance
319,362,Blues Brothers 2000 (1998),06-Feb-1998,,http://us.imdb.com/M/title-exact?Blues+Brothers+2000+(1998),https://images-na.ssl-images-amazon.com/images/M/MV5BMGUyODE5ODAtZTIzNy00NDg4LTlhOTQtMTQ0MzU0MTdmZDFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Adventure|Children|Romance
320,363,Sudden Death (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Sudden%20Death%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BN2NjYWE5NjMtODlmZC00MjJhLWFkZTktYTJlZTI4YjVkMGNmXkEyXkFqcGdeQXVyNDc2NjEyMw@@..jpg,Documentary
321,364,Ace Ventura: When Nature Calls (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20When%20Nature%20Calls%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNGFiYTgxZDctNGI4OS00MWU1LWIwOGUtZmMyNGQxYjVkZjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Adventure|Animation|Children|Drama|Musical|IMAX
322,365,Powder (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Powder%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BOGUzYzNiZTItYmZlNi00ODI1LThjNTMtNjI1MTNlZDQ0OGY2XkEyXkFqcGdeQXVyNjExODE1MDc@..jpg,Drama
323,366,Dangerous Minds (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Dangerous%20Minds%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BZjk2YjNkYTYtOTZkNy00ZmRkLWI5ODEtYzA4MTM3MzMyZjhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama|Horror|Mystery|Thriller
324,367,Clueless (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Clueless%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxODIxODE2MF5BMl5BanBnXkFtZTgwOTA4NjQxMTE@..jpg,Action|Comedy|Crime|Fantasy
325,368,Bio-Dome (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Bio-Dome%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BYzY0ZjI0NTUtNDE4Yi00OGU2LWExZDMtNTY1MTM3ZWE3MzEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Adventure|Comedy|Western
326,369,Black Sheep (1996),02-Feb-1996,,http://us.imdb.com/M/title-exact?Black%20Sheep%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BYjc2NzU0YjUtYzkyNS00NjcwLWJiM2QtM2Y3YjFhMTQ0M2I3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Drama
327,370,Mary Reilly (1996),23-Feb-1996,,http://us.imdb.com/M/title-exact?Mary%20Reilly%20(1996),https://images-na.ssl-images-amazon.com/images/M/MV5BZWI5MzBiMjgtNDE2ZC00MTA1LWFmNWItZDQyMDA2NGE0MjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Action|Comedy
328,371,"Bridges of Madison County, The (1995)",09-Feb-1996,,"http://us.imdb.com/M/title-exact?Bridges%20of%20Madison%20County,%20The%20(1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDkxMzA2NF5BMl5BanBnXkFtZTYwNjIxMDI5..jpg,Comedy|Drama
329,372,Jeffrey (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Jeffrey%20(1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjM1Njc3NF5BMl5BanBnXkFtZTcwNzI0OTgyMQ@@..jpg,Comedy|Drama|Romance
